"","County","Year","sum.coal.production","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Year.Max.Production","sum.coal.prod"
"610","Indiana",2008,1472996,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"611","Indiana",2009,1557777,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"612","Indiana",2010,1291397,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"613","Indiana",2011,1623608,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"614","Indiana",2012,1659510,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"615","Indiana",2013,1590428,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"616","Indiana",2014,1721678,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"617","Indiana",2015,1298250,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"618","Indiana",2016,1006133,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"619","Indiana",2017,1136218,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"620","Indiana",2018,679900,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"621","Indiana",2019,728242,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"622","Indiana",2020,503137,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"623","Indiana",2021,588731,65689,210324,365458,550733,773687,830578,831782,869337,771315,872920,819018,907126,974091,921926,935491,1165988,1357742,1253963,1251634,1304862,1149258,1191675,1266543,1405197,1233284,1472996,1557777,1291397,1623608,1659510,1590428,1721678,1298250,1006133,1136218,679900,728242,503137,588731,2004.09677169248,40137626
"624","Jefferson",1983,45032,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"625","Jefferson",1984,174450,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"626","Jefferson",1985,230625,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"627","Jefferson",1986,551877,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"628","Jefferson",1987,638140,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"629","Jefferson",1988,758787,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"630","Jefferson",1989,741004,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"631","Jefferson",1990,818411,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"632","Jefferson",1991,877377,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"633","Jefferson",1992,800181,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"634","Jefferson",1993,751352,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"635","Jefferson",1994,854731,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"636","Jefferson",1995,907611,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"637","Jefferson",1996,783604,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"638","Jefferson",1997,956401,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"639","Jefferson",1998,957360,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"640","Jefferson",1999,774042,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"641","Jefferson",2000,641084,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"642","Jefferson",2001,661725,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"643","Jefferson",2002,582548,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"644","Jefferson",2003,598978,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"645","Jefferson",2004,709735,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"646","Jefferson",2005,682443,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"647","Jefferson",2006,523717,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"648","Jefferson",2007,517371,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"649","Jefferson",2008,485232,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"650","Jefferson",2009,469502,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"651","Jefferson",2010,616646,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"652","Jefferson",2011,606228,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"653","Jefferson",2012,562338,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
"654","Jefferson",2013,399967,45032,174450,230625,551877,638140,758787,741004,818411,877377,800181,751352,854731,907611,783604,956401,957360,774042,641084,661725,582548,598978,709735,682443,523717,517371,485232,469502,616646,606228,562338,399967,437969,405696,391412,250739,374315,292153,273971,87952,2000.24742300466,22192706
